ߕߊ߬ ߞߵߊ߬ ߟߊߓߏ߬ߢߊ߬	adopt
ߗߍ߬ߞߊߢߌ߬	adorable
ߢߍߝߍ߬	advance
ߕߜ߭ߊߙߊ߫ ߢߍ߫	advanced
ߞߎ߬ߣߊ߬ߖߊ	advantage
ߞߊ߬ߕߊ߫ ߕߎ߲߬ߞߊ߲ ߠߊ߫	adventure
ߞߊ߬ߟߊ	adverb
ߟߊ߬ߛߋ߬ߟߌ	advertisement
ߞߏߝߐߟߌ	advertising
ߦߌ߬ߙߊ߬ߟߌ	advertising
ߟߊߘߌ߯ߟߌ	advice
ߟߊ߬ߟߊ߰ߟߊ	advise
ߘߐ߲߭ߘߏ߲߬	advocate
ߗߋ߲߬ߢߊ߬ߟߐ߲߬ߘߐ߬ߦߊ	aesthetic
ߞߏߥߵ	affair
ߓߵߟߏߝߋ߲ߥߵ	affair
ߞߵߊ߬ ߛߙߐ߬	affect
ߡߊ߬ߦߌ߬ߡߊ߬ߞߏߦߊ	affection
ߡߊߣߐ߬	afford
ߛߙߐ߬	afford
ߘߊ ߞߊߣߜ߭ߐ߬	affordable
ߖߛߎ߬ߓߐ	afraid
ߛߌߙߊ߲	afraid
ߏ߬ ߞߐߝߍ߬	after
ߥߎ߬ߟߊ	afternoon
ߏ߬ ߞߐߝߍ߬	afterwards
ߕߜ߭ߎߣߌ	again
ߞߊ߬ ߛߋ߬ߜ߭ߌ ߞߵߊ߬	again
ߞߊߡߊ߬	against
ߛߊ߲߭	age
ߓߏߟߏ߲ߝߊߘߊ	agency
ߊߖ߭ߊ߲	agent
ߝߊ߲߬ߞߊ߬ߟߊ߬ ߞߏ	aggressive
ߡߜ߭ߊ߬ߡߊ߲	agile
ߊ߬ ߞߍߙߊ߫	ago
ߛߵߊ߬ ߡߊ߬	agree
ߓߵߊ߬ ߡߊ߬	agree
ߓߍ߲߬ߞߊ߬ߡߊ	agreement
ߛߍ߬ߣߍ	agriculture
ߝߏ߬ߦߏ	agriculture
ߢߍߝߍ߬	ahead
ߘߍ߬ߡߍ	aid
ߢߌߣߌ߲ߞߏ	aim
ߝߐߢߐ	air
ߛߡߊߞߎߟߎ߲߲ ߖߐ߬ߦߐߙߐ	airport
ߝߏ߲߬߬ߣߊ߲	aisle
ߟߊ߬ߛߌ߬ߞߊ߬ߟߊ߲	alarm
ߘߵߟߐ	alcohol
ߟߊߘߐߣߌߦߊ߫	alert
ߣߌߟߊ߫	alive
ߓߍ߯	all
ߊ߬ߦߵߥߊ߬	all right
ߊߟߊ ߞߵߌ ߞߣߊ߫	all the best
ߕߏ߫	allow
ߞߵߊ߬ ߕߏ߫	allowed
ߝߊߦߌߙߊ߫	almost
ߞߟߋ߫	alone
ߞߟߋߔߋ߫	alone
ߊ߬ ߝߍ߬	along
ߞߊ߬ ߓߊ߲	already
ߞߊ߬ ߞߙߐ߬	already
ߊߦߌߥߊ߬	Alright
ߝߣߊ߫	also
ߥߍߙߍ߫	alternative
ߤߊߟߵ ߞߵߊ߬ ߛߙߐ߰	although
ߘߏߜ߭ߏ߲ߘߏ	always
ߕߎ߬ߡߊ߬ߓߍ߫	always
ߍߙߵ ߓߍ߯	always
ߓߋ߫	am
ߞߏߢߌߡߊ	amazing
ߡߌ߬߫ ߟߊߜ߭ߍߟߋ߫ ߕߍ߫	ambiguous
ߘߎ߬ߛߎ	ambition
ߘߛߎ߬ߡߊ	ambitious
ߟߊߓߙߍ߬ߦߊ߬	amend
ߊ߬ ߗߍߡߊ߬	amid
ߟߊ߫	among
ߊ߲ߥߵ ߠߊ߫	among us
ߘߊ߬ߡߊ	amount
ߟߊ߬ߕߵߟߏ߲ߞߍ	amusing
ߘߐ߫	an
ߟߊߞߕߌ߫	analysis
ߓߋ߲ߓߊߥߵ	ancestors
ߓߊ߬ߕߏ߬ ߟߊߟߐ߬ ߣߍߜ߭ߍ	anchor
ߞߙߐ߬ߡߊ߲ߕߊ	ancient
ߊ߬ߣߌ߫	and
ߣߌ߫	and
ߋ ߝߊߣߊ߫	and you
ߊ߬ߣߌ߫ ߋ	and you
ߡߟߍ߬ߞߊ	angel
ߡߐߣߍ	anger
ߘߌߡߌ	anger
ߘߏ߯ߘߏ߮	angle
ߡߐߣߍ	angry
ߘߌߡߌ	angry
ߓߊߜ߭ߊ߲	animal
ߕߊ߲ߓߊߞߎߙߎ	ankle
ߛߊ߲߬ߓߍ߲߬ߢߜ߭ߊߢߊ߮	anniversary
ߟߊ߬ߛߋ߬ߟߌ	announcement
ߛߍ߬ߜ߭ߍ߲	annoy
ߘߎ߬ߛߎߞߊ߬ߛߌ߬ߟߋ߫	annoyed
ߛߍ߬ߜ߭ߍ ߞߊߓߏ߬	annoying
ߛߊ߲߭ ߞߋߟߋ ߞߐߣߐ߫	annual
ߕߐ߯ߒߕߊ߲	anonymous
ߥߍߙߍ߫	another
ߘߏߥߙߍ߫	another
ߖߊ߬ߓߌ	answer
ߞߊ߬ ߓߵߊ߬ ߢߍ߫	anticipate
ߘߛߎ߬ߞߊߛߌ	anxiety
ߘߎ߬ߛߎߞߊ߬ߛߌ߬ߟߋ	anxious
ߘߡߌߟߋ	anxious
ߛ߭ߌ	any
ߕߜ߭ߎߣߌ߫	anymore
ߘߐ߫	anyone
ߡߐ߬ߜ߭ߐ ߘߐ߫	anyone
ߛߜ߭ߎ߫ ߛߎ߬	anything
ߊ߬ ߞߍߙߊ߫ ߢߊ߫ ߥߏ߫ ߢߊ߬	anyway
ߊ߬ ߞߍߙߊ߫ ߢߊ߫ ߛ߭ߌ߫	anyways
ߛߏ	apart
ߓߏ߲	apart
ߓߏ߲	apartment
ߊߔߊߙߌߕߋߡߊ߲	apartment
ߦߊ߬ߝߊ ߕߙߊ߫	apologize
ߦߋߢߊ	apparent
ߣߵߌ߫ ߦߴߊ߬ ߦߋ߫	apparently
ߘߋߟߌߟߌ	appeal
ߓߐ߫	appear
ߓߐߟߌ	appearance
ߞߍߙߊ߫ ߦߏ߫	appeared
ߞߐ߲ߜ߭ߐ	appetite
ߔߐߡߎ߲	apple
ߛߓߍ߫ ߟߊߘߏ߲	application
ߟߊߕߜ߭ߊߡߊ	apply
ߟߊߘߏ߬	apply
ߢߜ߭ߐ߲ߓߍ߲	appointment
ߞߏߞߙߐߖߊ	appreciate
ߕߊ߲߬߬ߘߏ߬ߟߌ	appreciation
ߡߊߘߏ߬	approach
ߦߍ߬ߙߍ߫ ߦߍ߬ߙߍ	appropriate
ߢߍߣߊߡߊ	appropriate
ߓߙߍ߫ ߓߙߍ	appropriate
ߛߐ߬ ߊ߬ ߡߊ߬	approval
ߟߊߡߌ߬ߘߊ߬	approval
ߛߐ߲߬ ߊ߬ ߡߊ߬	approve
ߛߐߣߴߊ߬ ߡߊ߬	approved
ߝߊߦߌߙߊ߫	approximately
ߞߏ߲ߞߏߘߌ߬ߓߌ	april
ߢߣߊߦߊ	arbitrary
ߓߜ߭ߐ߰ߟߐ߬ߘߏ߲ߛߏ	architect
ߓߐ߫߰ߟߐ߬ߦߊ	architecture
ߡߙߊ߬ߟߋ	archive
ߘߋ߬	are
ߓߋ߫	are
ߋ ߓߋ߫	are you
ߌ ߢߊߜ߭ߊ߬ߟߋ߫ ߘߏ߬ ߥߊ߬	are you busy
ߌ ߝߙߎߟߋ߲ ߘߋ߫ ߥߊ߬	are you married
ߌ ߝߙߎߟߋ ߘߋ߬ ߥߊߟߵߡߊ ߌ ߡߊ߫ ߝߙߎ߫ ߤߊߟߵߛߊ߫	are you married or single
ߤߊߟߌߛߊ߫ ߌ߫ ߓߋ߫	Are you still there?
ߌ ߓߋ߫ ߥߊ߬	are you there
ߦߐߙߐ	area
ߛߐ߬ߛߐ߫	argue
ߘߊ߬ߟߎ	argument
ߞߎ߲߬ߓߐ	arise
ߡߙߊ߬ߡߊ߬ߝߋ߲	arm
ߛߐ߬ߙߊ߬ߛߌ	army
ߞߍ߬ߙߍߝߍ߬	around
ߘߵߟߊ߲	arrange
ߟߊ߬ߓߍ߲߬ߠߌ	arrangement
ߣߊ߬ߟߌ	arrival
ߣߊ߬	arrive
ߣߊ߬ߣߊ߫	arrived
ߘߊ߫ ߦߙߍ߬ߟߊ߫	arrogant
ߓߌ߬ߢߍ	arrow
ߞߎ߬ߛߊ߬ߢߊ	art
ߞߎ߲߬ߞߎߘߎ߲	article
ߡߐ߬ߜ߭ߐ ߦߋ߫ ߡߌ߫ ߘߵߟߊ߲	artificial
ߘߐ߲߬ߜ߭ߟߌ߬ߘߊ߬ߟߊ	artist
ߌ ߣߵߊ߬ ߝߐ߫	as
ߣߌ߫	as long as
ߝߣߊ߫	as well
ߝߣߊ߫	as well as
ߓߜ߭߭ߎ߬ߘߌ	ash
ߡߊ߬ߟߏ߬ߦߊ	ashamed
ߢߌ߬ߣߌ߲߬ߜ߭ߊ߬	ask
ߢߌ߬ߣߌ߬ߜ߭ߊ߫	asked
ߛߌ߬ߣߜ߭ߐ߬	asleep
ߦߋߗߏߜ߭ߏ	aspect
ߊߛߊߡߌߖ߭ߌߞߊ߲	Assamese
ߓߋ߲߬ߒߞߊ߬ߣߌ	assault
ߢߜ߭ߐߦߋ	assembly
ߘߊߟߋ߫ ߊ߬ ߙߦߍ߬ߟߟߊ߫	assertive
ߞߙߐߓߐ߫	assess
ߡߊߝߌߟߍ߫	assess
ߞߙߐߓߐߟߌ	assessment
ߝߋ߲ ߣߊߝߊ߬ߡߊ	asset
ߊߞߵߕߌߝߎ ߟߎ߬	assets
ߞߵߊ߬ ߖߐ߬ ߊ߬ߟߊ߫	assign
ߓߊ߯ߙߊ߫ ߞߍߕߊ	assignment
ߘߡߍ߬	assist
ߣߐ߬ߙߊߓߴߟߊ	assistant
ߞߊ߬ ߓߵߟߏ ߝߙߊ߬ ߢߐߜ߭ߐ ߲ ߞߊ߬	associate
ߞߊ߬ ߓߴߟߏ ߝߙߊ߬ ߢߐߜ߭ߐ߲ ߞߊ߬	associated
ߖߍ߬ߞߎߟߎ	association
ߞߵߌ߫ ߖߐ߬ ߊ߬ ߟߊ߫	assume
ߖߜ߭ߌ߬ߟߌ	assumption
ߟߊ߫	at
ߊ߬ ߘߜ߭ߐߦߊߙߊ߫ ߗߜ߭ߏߗߜ߭ߏ߬	at least
ߘߡߎߣߌ ߞߍ߫	ate
ߝߊ߬ߘߌ߬ߡߊ߬ߞߏߟߏߞߊ߲ߞߋ	athlete
ߛߙߌ߬ ߊ߬ ߡߊ߬	attach
ߛߙߌ߬ߟߴߊ߬ ߡߊ߬	attached
ߛߙߌ߬ߒߡߊ	attachment
ߗߴߊ߬ ߞߊ߲߬	attack
ߞߵߊ߬ ߝߴߊ߬ ߓߴߊ߬ ߞߍ߫	attempt
ߞߵߊ߬ ߡߊߝߌߟߍ߫	attempt
ߞߊ߬ ߕߊ߯ ߦߋ߬	attend
ߣߊ߬ߟߌ ߦߙߐ ߟߊ߫	attendance
ߖߊ߲ߛߌߜ߭ߌ	attention
ߖߊ߲߬ߕߏ߫	attention
ߞߋߥߊߟߌ	attitude
ߖߜߏ	attitude
ߛߐ߲߭	attitude
ߡߊߛߡߊ߬	attract
ߡߛߊ߬ߡߊ߬ߣߌ	attraction
ߗߍ߬ߞߊߢߌ߬	attractive
ߘߴߊ߬ ߡߊ߬	attribute
ߘߴߊ߬ ߞߎߎ߬	attribute
ߖߊ߬ߡߊ	audience
ߘߓߊ߬ߓߌߟߊ	august
ߕߍߣߍ߲ߡߎߛߏ	aunt
ߕߣߍ߫	aunty
ߢߍߣߊߡߊ	authentic
ߡߌ߫ ߦߴߊ߬ ߞߍ߫	author
ߝߊ߬ߡߊߥߵ	authority
ߝߏߓߐߒߘߊ	autumn
ߓߋ	available
ߞߟߊ߲ߞߍ	average
ߕߊ߲߬ߜ߭ߊ	avoid
ߞߎߣߎ߫	awake
ߖߊ߲߬ߛߊ	award
ߘߐ߫	aware
ߞߊ߬ߟߊߡߊ߬	aware
ߞߊ߬ߟߊߡߊ߬	awareness
ߡߊߕߊ߯	away
ߥߎߟߊ	away
ߞߊߢߌ߬	awesome
ߖߜ߭ߎ	awful
ߞߏߟߏ߲	awful
ߞߏ ߗߋ߬ߖߜ߭ߎ߫	awkward
ߊߦߌߡߙߊߞߊ߲	Aymara
ߘߋߜ߭ߙߍߣߌ	baby
ߗߍ߭߬ߜ߭ߊߣߊ߲	bachelor
ߞߐߝߍ߬	back
ߞߐ߫	back
ߞߐ	back
ߓߊߖߎ	background
ߡߊߢߌ߬	bad
ߞߏߟߏ߲	bad
ߕߋߛߐ߬	bad
ߛߊߞߌ	bag
ߣߍߦߊ	bait
ߕߏߓߌ߫	bake
ߜ߭ߊ߬ߕߏ߬ ߘߵߟߊ߲	bakery
ߞߊ߬ ߛߊ߬ߝߎߣߊ ߘߵߟߊ߲	baking soda
ߕߐ߭	balance
ߓߊ߬ߟߐ߲	ball
ߓߡߊߣߊߞߊ߲	Bambara
ߓߊߡߊ߬ߣߊ߲	Bambara
ߣߡߊ߬ߛߊ	banana
ߓߊ߲ߘߌ	band
ߛߐ߲ߛߐ߲߫	bang
ߓߊ߲ߞߌ	bank
ߥߊߙߌ ߡߊߙߊ߫ ߛߏ	bank
ߜߋߙߋ	bar
ߞߍߙߊ ߊ߬ ߡߊ߫ ߡߍ߫	barely
ߕߙߍߡߍ߫	bargain
ߥߏ߲ߥߏ߲	bark
ߛߊ߬ߢߐ	barley
ߓߊߙߌߦߍ߯ߙߌ	barrier
ߖߎ߭	base
ߛߋ߲߭	base
ߞߴߊ߬ ߡߌ߬ߣߌ߬	based
ߓߊ߲ߓߊ߲߫	based
ߝߊߙߊ߫	based
ߘߎ߬ߞߙߐ߬ߓߏ	basement
ߖߜ߭ߍ߬ߓߌ߬ߟߊ߬ߡߊ	basic
ߊ߬ ߢߊ ߦߍ߬ߙߍߦߍ߬ߙߍ ߟߊ߫	basically
ߛߎߡߊߙߋߦߙߌ	basil
ߢߊ߬ߡߜ߭ߐ߬ߘߋ	bastard
ߞߵߊ߬ ߝߙߊ߬ ߢߐߜ߭ߐ߲ ߞߊ߬	batch
ߞߏߟߌ	bath
ߢߍߜ߭ߍ߲	bathroom
ߓߊ߬ߕߙߌ	battery
ߞߍ߫ ߢߐߜ߭ߐ߲ߞߊ߬	battle
ߖߌߘߏ߮	bay
ߞߊ߬߬ ߞߍ߫	be
ߌ ߖߊ߲߬ߕߏ߫+	be careful
ߌ ߖߊ߲߭ߛߜ߭ߌ߬	be careful
ߖߌߘߊ	beach
ߦߋߟߋ߲	beam
ߛߐ߬ߛߐ	beans
ߎߙߵߛߎ	bear
ߞߎ߲߬ߜ߭ߏ ߕߊ߬	bear
ߘߊߛ߭ߌ	beard
ߘ߲ߒߞߎ߲߭	bearing
ߓߊߜ߭߭ߊ߲	beast
ߜ߭ߏ߬ߛߌ߬	beat
ߗߌ߬	beat
ߗߍߞߊߢߌ߬	beautiful
ߗߋߢߌ߬ߦߊ	beauty
ߞߍߙߊ߫	became
ߛߊߓߎ߫	because
ߞߍߙߊ߫	become
ߜ߭ߵߟߊ߲	bed
ߛߌߌ߬ߣߜ߭ߐ߬ ߓߏ߲	bedroom
ߟߌߞߏߟߏ	bee
ߟߞߌߛߍ	bee
ߡߌ߬ߛߌ	beef
ߛߋߙߊ߫	been
ߞߍߙߊ߫	been
ߘߴߟߐ	beer
ߛߊߣߌ߬	before
ߘߊߡߌ߬ߣߍ߬	began
ߘߊߡߌ߬ߣߊ߬	begin
ߘߊߡߌߣߊ	beginning
ߕߜ߭ߐߟߊ	behalf
ߖߏߜ߭ߏ ߘߏ߬	behave
ߖߏߜ߭ߏ	behavior
ߖߏߜ߭ߏ	behaviour
ߞߐߝߍ߬	behind
ߞߊ߬ ߞߍ߫	being
ߣߌߡߊ	being
ߘߌ߯ߣߊ	belief
ߘߌ߯ߣߊ	believe
ߘߊ ߟߊ߫	believe
ߞߐߣߐ	belly
ߕߊ	belong
ߖߣߊ߬ߡߐߜ߭ߐ	beloved
ߞߙߐ߫	below
ߛߍ߲ߕߙߎ	belt
ߞߏ߲ߕߏ	bench
ߓߌߙߌ߲	bend
ߞߙߐ߫	beneath
ߕߐ߬ߣߐ	benefit
ߣߊ߬ߝߊ	benefit
ߣߝߊ߬ߥߵ	benefits
ߕߙߐߝߍ߬	beside
ߞߍ߬ߙߍ߫ ߝߍ߬	besides
ߢߜ߭ߐ߬ߣߊߕߍ߫	best
ߞߴߌ߫ ߣߌ߫ ߤߙߍ߫ ߓߍ߲߬	best of luck
ߌ ߞߊ߫ ߓߏߢߊ ߟߊ߫	best regards
ߞߊߝߌ߬ߛߊ߬	better
ߗߍߡߊ߬	between
ߡߌ߬ߣߌ߬ߝߋ	beverage
ߕߍ߬ߡߴߊ߬ ߟߊ߫	beyond
ߓߏߖ߭ߵߔߎߙߌߞߊ߲	Bhojpuri
ߕߐ߬߬ߢߍ	bias
ߖߍ߲߬ߞߍ	biased
ߣߜ߭ߍ߬ߛߏ	bicycle
ߥߊߙߌ ߘߊ߬	bid
ߞߊߓߏ߬	big
ߣߜ߭ߍ߬ߛߏ	bike
ߥߊߙߌ ߛߙߊ߬ߕߊ	bill
ߕߜ߭ߎ߬ߢߐ߬ߣߊ	bind
ߞߐ߬ߣߐ	bird
ߛߙߐ߬ߛߊ߲ ߞߎ߬ߢߐ߬ ߕߵߟߏ߲ߞߍ	birthday
ߞߎߘߎ߲	bit
ߗߌ߲߫	bite
ߝߊߙߌߡߊ߲	bitter
ߝߌ߬ߡߊ	black
ߟߊ߯ߡߎ߲	blade
ߕߐ߬ߢߍ߫	blame
ߟߊߞߏߟߏ߲	blank
ߓߙߌߒߞߊ	blanket
ߕߏ߲ߓߏ߲	blast
ߦߙߍ߬ ߜ߭ߍ	bleach
ߢߜ߭ߊߡߌ	blend
ߘߎ߬ߥߊ߬ߥߎ	bless
ߘߎ߬ߥߊ߬ߥߎ߬ߘߋ߲	blessed
ߝߎߦߋ߲	blind
ߢߊߝߎߦߋ߲	blind
ߢߊߛߎߡߊ	bliss
ߜߟߎߞߘߎ	block
ߖߏ߬ߟߌ	blood
ߝߙߋ߬ߦߊ	bloom
ߝߏߙߏ߲ߕߏ߫	blow
ߓߎ߬ߟߋ	blue
ߟߊߜ߭ߏߦߊ߫	blunt
ߢߍߡߐߜ߭ߐߥߵ	board
ߓߊ߬ߕߏ	boat
ߝߊ߬ߙߌ	body
ߕߏߓߌ߫	boil
ߟߊߓߎ߬ߢߍ߬	bold
ߟߝߊ߫	bold
ߔߊ߲߫	bond
ߞߟߏ	bone
ߟߌߝ߭ߙߎ	book
ߘߐ߫ ߝߙߊ߬ ߞߊ߲	boost
ߟߊ߬ߓߎ߬ߢߊ߬ߟߊ߲	booster
ߛߊ߬ߡߊߙߊ	boot
ߛߊ߬ߡߊߙߊ	boots
ߘߊ߲߭	border
ߥߏ߭	bore
ߘߐߜ߭ߍ߬ߙߍ	bored
ߡߊߘߌ߫	boring
ߥߟߏ߫	born
ߓߊ߲ߜ߭ߌ߫	born
ߛߌ߲ߜ߭ߊ߫	borrow
ߥߊߙߌߕߌߜ߭ߌ	boss
ߝߌ߬ߟߊ	both
ߛߍ߬ߜ߭ߍ߲߬	bother
ߓߎߕߍߦߌ	bottle
ߖߎ߬ߞߙߐ߫	bottom
ߛߊ߲߬	bought
ߞߊ߬ ߛߋ߬ߜ߭ߌ߬	bounce
ߞߊ߬ ߔߊ߲߫	bound
ߘߊ߲߭	boundaries
ߓߌߙߌ߲	bow
ߓߐ߯ߓߟߍ	bowl
ߓߊ߬ߙߊ	box
ߞߊߙߌߕߐ߲	box
ߗߍ߬ߡߊ߬ߣߌ	boy
ߖߋ߬ߕߌ߬ߞߍ߫	boyfriend
ߓߵߟߏߟߊߝߋ߲	bracelet
ߤߊߞߌߟߌ	brain
ߓߏߟߏ߲	branch
ߡߊߙߵߞߌ	brand
ߛߎߛߋߟߋ	brave
ߖߛߎ߬ߟߊߕߌ߬ߜ߭ߍ߬ߟߋ	brave
ߡߊߛߐ߬ߛߐ	breach
ߓߎߙߎ	bread
ߛߐ߬ߛߐ߬	break
ߞߊߙߌ߫	break
ߘߊߓߐ	breakfast
ߛߌ߲	breast
ߣߌߟߊߞߙߌ	breath
ߣߌߟߊߞߟߌ߫	breathe
ߞߊ߬ ߓߊߜ߭ߊ߲ ߣߎ߬ ߓߊ߬ߛߊ߲߬ ߞߊ߬ ߘߋ߲ ߥߏߟߏ߫	breed
ߓߙߌ߬ߞߌ	brick
ߞߢߐ߬ߡߎߛߏ	bride
ߛߍ߲	bridge
ߕߋߟߌߦߊ ߟߊ߫	brief
ߟߊߞߣߍߦߊ	bright
ߡߣߍߡߣߍߟߊ	brilliant
ߣߊ߬ ߣߴߊ߫ ߦߋ߫	bring
ߒߜ߭ߊߗߍ߭	bro
ߞߣߐߓߊ	broad
ߟߊ߬ߛߋ߬ߟߌ	broadcast
ߞߊߙߌߟߊ߫	broke
ߦߴߊ߬ ߞߊߙߌ߫	broke
ߞߊߙߌߟߊ߫	broken
ߛߌߙߊ߲	broom
ߘߜ߭ߐߗߍ	brother
ߞߙߐ߬ߗߍ	brother
ߘߜ߭ߐߡߎߛߏ߫ ߗߍ߬	brother in law
ߣߊ߬ߣߊ߫ ߣߴߊ߫ ߦߋ߫	brought
ߢߟߊߝߌ߲	brown
ߓߙߐ߬ߛ߭ߌ	brush
ߛߌ߬ߦߏ߲	bucket
ߕߋߙߌ	buddy
ߥߊߙߌ߫ ߖߊ߬ߕߋ߬ߦߊ	budget
ߞߐߓߐ	bug
ߖߐ߬	build
ߓߏ	building
ߖߐ߬ߛߌ߬	built
ߊ߬ ߞߎߟߎ	bulk
ߡߛߌ߬ߞߍ	bull
ߡߊ߬ߦߟߍ߬ߟߌߟߊ	bully
ߘߊ߲߭	bump
ߕߐ߲ߛߐ	bunch
ߟߊߛߙߌ߬	bundle
ߛߍ߬ߜ߭ߍ߲߬	burden
ߜ߭ߊߓߎߙߎߟߊ߫	buried
ߜ߭ߊߓߎߙߎ߫	buried
ߖߋ߬ߣߌ߬	burn
ߞߊ߬ ߝߏߙߏ߲ߕߏ	burst
ߛ߭ߎ ߘߏ߬	bury
ߓߎ߳ߛߎ߳	bus
ߥߊ߬ߜ߭ߊ	bush
ߝߋ߬ߙߋ	business
ߡߐ߬ߜ߭ߐ ߞߎ߲߬ߜ߭ߟߏ ߘߵߟߊߟߋ ߓߐ߬ߜ߭ߐ ߟߊ߫	bust
ߓߋ߫ ߓߊ߯ߙߊ ߟߊ߫	busy
ߒߜ߭ߊ߬	but
ߓߍ߳ߙߌ	butter
ߝߙߌ߲ߝߙߌ߲ߟߋ߲	butterfly
ߓߌ߬ߕߐ߲	button
ߛߊ߲߬	buy
ߞߊ߬ ߓߐ߫	by
ߌ ߖߐ߬ ߓߊ߫	by the way
ߞߵߊ߲߫ ߓߍ߬	bye
ߛ߭ߎ	cabbage
ߊߙߌߡߍߥߊߙߌ	cabinet
ߛߎ߬ߟߎ	cage
ߜ߭ߊ߬ߕߏ	cake
ߡߛ߭ߌ߬ߘߋ߲	calf
ߞߟߌ߫	call
ߥߟߋ߫	call
ߒ ߥߟߋ߫	call me
ߥߟߋ߫	called
ߡߊ߬ߝߊ	calm
ߡߊ߬ߛߎߡߊ	calm
ߣߊ߬ߣߊ߫	came
ߞߏ߲ߞߏ	campaign
ߓߋߛߋ߫	can
ߕߛߋ߫	can't
ߓߴߟߏߞߊ߬	Cancel
ߞߊ߲ߛߍ߯ߙߌ	cancer
ߓߛߋ߫	capable
ߝߊ߲߬ߜ߭ߊ	capacity
ߥߊߙߌ	capital
ߞߙߐߝߐ	caption
ߡߌ߬ߣߍ߬ߣߌ	capture
ߡߐߓߟߌ	car
ߓߊ߯ߙߊ߫ߘߊ	career
ߖߊ߲߭ߛߜ߭ߌ߬	careful
ߖߊ߲߬ߕߏ߫	careful
ߖߊ߲߭ߛߜ߭ߌ߬	carefully
ߘߜ߭ߐߣߌ߫	carefully
ߡߊ߬ߞߏ߬ߕߍ߫	careless
ߖߊ߲߬ߕߏߒߘߐ	caring
ߦߙߌߓߊ߯ߙߊߟߊ	carpenter
ߛߊߟߌߜ߭ߏߟߏ	carpet
ߞ߰ߙߐ߬ߕߌ	carrot
ߕߜ߭ߊ ߣߴߊ߬ ߦߋ߫	carry
ߕߜ߭ߊ߫ ߡߊ߬	carry on
ߕߊ߬ ߞߊ߬ߕ߯ ߣߴߊ߬ ߦߋ߫	carry out
ߞߏߢߊ	case
ߥߊߙߌ߫ ߜ߭ߍ	cash
ߟߊߝߟߌ߬	cast
